%	Event	Role	http://www.bbc.co.uk/ontologies/asset/FlagImage	http://www.bbc.co.uk/ontologies/coreconcepts/Organisation	http://www.bbc.co.uk/ontologies/coreconcepts/Person	http://www.bbc.co.uk/ontologies/provenance/Ontology	http://www.bbc.co.uk/ontologies/sport/CompetesForRole	http://www.bbc.co.uk/ontologies/sport/Competition	http://www.bbc.co.uk/ontologies/sport/CompetitionType	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingGroup	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingOrganisation	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingRole	http://www.bbc.co.uk/ontologies/sport/DivisionalCompetition	http://www.bbc.co.uk/ontologies/sport/EventGender	http://www.bbc.co.uk/ontologies/sport/GoverningBody	http://www.bbc.co.uk/ontologies/sport/GroupCompetition	http://www.bbc.co.uk/ontologies/sport/Home	http://www.bbc.co.uk/ontologies/sport/KnockoutCompetition	http://www.bbc.co.uk/ontologies/sport/LeagueCompetition	http://www.bbc.co.uk/ontologies/sport/Match	http://www.bbc.co.uk/ontologies/sport/MedalCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineRecurringCompetition	http://www.bbc.co.uk/ontologies/sport/MultiRoundCompetition	http://www.bbc.co.uk/ontologies/sport/MultiStageCompetition	http://www.bbc.co.uk/ontologies/sport/Person	http://www.bbc.co.uk/ontologies/sport/RecurringCompetition	http://www.bbc.co.uk/ontologies/sport/Round	http://www.bbc.co.uk/ontologies/sport/RoundType	http://www.bbc.co.uk/ontologies/sport/Session	http://www.bbc.co.uk/ontologies/sport/SportingOrganisation	http://www.bbc.co.uk/ontologies/sport/SportsDiscipline	http://www.bbc.co.uk/ontologies/sport/UnitCompetition	http://www.bbc.co.uk/ontologies/sport/Venue	http://xmlns.com/foaf/0.1/Agent	http://xmlns.com/foaf/0.1/Group	http://xmlns.com/foaf/0.1/Organization	http://xmlns.com/foaf/0.1/Person	
http://www.bbc.co.uk/ontologies/sport/Person	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.333	0.333	0.533	0.533	0.533	0.367	0.333	0.600	0.333	0.400	0.333	0.333	0.120	0.367	0.333	0.433	0.367	0.333	1.000	0.433	0.320	0.267	0.400	0.533	0.367	0.333	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/RecurringCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.450	0.450	0.450	0.550	0.182	0.338	0.712	0.500	0.579	0.671	0.320	0.688	0.700	1.000	0.630	0.560	0.433	1.000	0.440	0.244	0.429	0.350	0.225	0.733	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/Round	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.440	0.560	0.520	0.440	0.400	0.440	0.520	0.320	0.520	0.300	0.440	0.440	0.120	0.440	0.440	0.440	1.000	0.440	0.320	0.440	1.000	1.000	0.440	0.440	0.320	0.440	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/RoundType	0.000	0.000	0.000	0.000	0.000	0.000	0.222	0.244	0.578	0.289	0.244	0.222	0.244	0.289	0.178	0.289	0.300	0.244	0.244	0.120	0.244	0.244	0.244	0.556	0.244	0.267	0.244	1.000	1.000	0.314	0.244	0.178	0.244	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/Session	0.000	0.000	0.000	0.000	0.000	0.000	0.286	0.429	0.429	0.229	0.429	0.229	0.571	0.229	0.229	0.429	0.400	0.429	0.429	0.120	0.429	0.429	0.429	0.429	0.429	0.400	0.429	0.440	0.314	1.000	0.429	0.343	0.429	0.320	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/SportingOrganisation	0.000	0.000	0.000	0.000	0.000	0.000	0.173	0.436	0.320	0.420	1.000	0.410	0.300	0.291	0.354	0.300	0.450	0.253	0.306	0.400	0.338	0.240	0.350	0.310	0.310	0.533	0.350	0.440	0.244	0.429	1.000	0.325	0.320	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/SportsDiscipline	0.000	0.000	0.000	0.000	0.000	0.000	0.227	0.236	0.173	0.312	0.325	0.312	0.188	0.164	0.169	0.162	0.550	0.162	0.162	0.240	0.162	0.725	0.725	0.162	0.162	0.367	0.225	0.320	0.178	0.343	0.325	1.000	0.173	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/UnitCompetition	0.000	0.000	0.000	0.000	0.000	0.000	0.440	1.000	0.733	0.600	0.600	0.600	0.840	0.236	0.154	0.733	0.500	0.840	0.733	0.440	0.773	0.813	0.733	0.813	0.733	0.333	0.733	0.440	0.244	0.429	0.320	0.173	1.000	0.440	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/sport/Venue	0.000	0.000	0.000	0.000	0.000	0.000	0.320	0.320	0.320	0.320	0.440	0.320	0.440	0.520	0.440	0.320	0.450	0.320	0.400	0.240	0.320	0.440	0.440	0.320	0.320	0.320	0.320	0.320	0.320	0.320	0.440	0.440	0.440	1.000	0.000	0.000	0.000	0.000	
http://xmlns.com/foaf/0.1/Agent	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	
